Order ID,Date,Product,Country Code,Amount
218488,16/01/2017,Orange Juice (Geneva),CHE,2.33
218489,16/01/2017,Tomato Juice (Geneva),CHE,5.27
218490,16/01/2017,Chicken Fajita Wrap (Dresden),DEU,3.71
218491,16/01/2017,Orange Juice (Hamilton),NZL,4.06
218492,16/01/2017,Green Tea (Salzburg),AUT,2.56
218493,16/01/2017,Chicken Salad Sandwich (Glasgow),GBR,3.39
218494,16/01/2017,Chicken Salad Sandwich (Strasbourg),FRA,3.25
218495,16/01/2017,Coffee (Seattle),USA,3.77
218496,16/01/2017,Tea (Albuquerque),USA,4.27
218497,16/01/2017,Chicken Fajita Wrap (Canberra),AUS,4.76
218498,16/01/2017,Orange Juice (Dresden),DEU,3.29
218499,16/01/2017,Chocolate Chip Muffin (Potsdam),DEU,1.84
218500,16/01/2017,Coffee (Potsdam),DEU,4.9
218501,16/01/2017,Ham & Cheese Toastie (Seattle),USA,4.4
218502,16/01/2017,BLT Sandwich (Edinburgh),GBR,2.22
218503,16/01/2017,Coffee (Cardiff),GBR,4.49
218504,16/01/2017,Sparkling Water (Paris),FRA,2.42
218505,16/01/2017,Apple Juice (Potsdam),DEU,5.14
218506,16/01/2017,Tomato Juice (Canberra),AUS,4.12
218507,16/01/2017,Coffee (Hamilton),NZL,2.86
218508,16/01/2017,Cheese & Pickle Sandwich (Katowice),POL,1.77
218509,16/01/2017,Sparkling Water (Auckland),NZL,2.82
218510,16/01/2017,Blueberry Muffin (Paris),FRA,5.16
218511,16/01/2017,Chicken Salad Sandwich (Southampton),GBR,5.4
218512,16/01/2017,Porridge (Tromsø),NOR,3.77
218513,16/01/2017,Tomato Juice (Sønderborg),DNK,2.04
218514,16/01/2017,Tuna Melt Panini (Glasgow),GBR,2.96
218515,16/01/2017,Porridge (Paris),FRA,3.33
218516,16/01/2017,Sparkling Water (Melbourne),AUS,3.8
218517,16/01/2017,Ham & Cheese Toastie (Graz),AUT,2.15
218518,16/01/2017,Orange Juice (Austin),USA,2.03
218519,16/01/2017,Toast (Toulouse),FRA,1.81
218520,16/01/2017,Chocolate Twist (Sydney),AUS,2.26
218521,16/01/2017,Coffee (Sønderborg),DNK,4.98
218522,16/01/2017,BLT Sandwich (Edinburgh),GBR,1.95
218523,16/01/2017,Tea (Hamilton),NZL,1.76
218524,16/01/2017,Sparkling Water (Portland),USA,2.44
218525,16/01/2017,Porridge (Dresden),DEU,1.7
218526,16/01/2017,Tomato Juice (Manchester),GBR,4.14
218527,16/01/2017,Tuna Melt Panini (Portland),USA,3.33
218528,16/01/2017,Porridge (Kraków),POL,3.46
218529,16/01/2017,Sparkling Water (Sydney),AUS,1.88
218530,16/01/2017,Fruit Box (Odense),DNK,3.93
218531,16/01/2017,Fruit Box (Albuquerque),USA,4.97
218532,16/01/2017,BLT Sandwich (Katowice),POL,2.64
218533,16/01/2017,Green Tea (Vancouver),CAN,4.48
218534,16/01/2017,Green Tea (Seattle),USA,2.15
218535,16/01/2017,Cheese & Pickle Sandwich (Lille),FRA,4.5
218536,16/01/2017,Chocolate Twist (Seattle),USA,4.13
218537,16/01/2017,BLT Sandwich (Kraków),POL,1.52
218538,16/01/2017,Chicken Salad Sandwich (Hamburg),DEU,1.88
218539,16/01/2017,Butter Croissant (Copenhagan),DNK,3.38
218540,16/01/2017,Cheese & Pickle Sandwich (Gdańsk),POL,2.46
218541,16/01/2017,Green Tea (Katowice),POL,5.18
218542,16/01/2017,Peach Juice (Lausanne),CHE,3.19
218543,16/01/2017,Blueberry Muffin (Melbourne),AUS,4.54
218544,16/01/2017,Porridge (Gdańsk),POL,3.41
218545,16/01/2017,Tomato Juice (Edinburgh),GBR,3.94
218546,16/01/2017,Peach Juice (Melbourne),AUS,2.35
218547,16/01/2017,Chicken Salad Sandwich (Brussels),BEL,4.23
218548,16/01/2017,Green Tea (Glasgow),GBR,2.81
218549,16/01/2017,BLT Sandwich (Albuquerque),USA,4.6
218550,16/01/2017,Tea (Birmingham),GBR,3.07
218551,16/01/2017,Still Water (Toulouse),FRA,3.07
218552,16/01/2017,Peach Juice (Odense),DNK,2.91
218553,16/01/2017,Apple Juice (Geneva),CHE,4.29
218554,16/01/2017,Porridge (Brussels),BEL,5.22
218555,16/01/2017,Green Tea (Hamburg),DEU,3.13
218556,16/01/2017,Still Water (Albuquerque),USA,5.11
218557,16/01/2017,Peach Juice (Sønderborg),DNK,2.25
218558,16/01/2017,BLT Sandwich (Austin),USA,3.08
218559,16/01/2017,Chicken Salad Sandwich (San Francisco),USA,4.22
218560,16/01/2017,Fruit Box (Sønderborg),DNK,3.55
218561,16/01/2017,BLT Sandwich (Munich),DEU,4.49
218562,16/01/2017,Peach Juice (Geneva),CHE,3.65
218563,16/01/2017,Chocolate Chip Muffin (Hamilton),NZL,1.54
218564,16/01/2017,Orange Juice (Austin),USA,2.54
218565,16/01/2017,Almond Croissant (Lille),FRA,4.29
218566,16/01/2017,Coffee (Cardiff),GBR,1.63
218567,16/01/2017,Blueberry Muffin (Paris),FRA,2.14
218568,16/01/2017,Fruit Box (Edinburgh),GBR,4.09
218569,16/01/2017,BLT Sandwich (Lille),FRA,3.52
218570,16/01/2017,Ham & Cheese Toastie (Melbourne),AUS,4.97
218571,16/01/2017,BLT Sandwich (Gdańsk),POL,5.1
218572,16/01/2017,Orange Juice (Geneva),CHE,4.54
218573,16/01/2017,Still Water (Hamburg),DEU,3.12
218574,16/01/2017,Tea (Galway),IRL,4.48
218575,16/01/2017,BLT Sandwich (Salzburg),AUT,5.42
218576,16/01/2017,Coffee (Stuttgart),DEU,1.74
218577,16/01/2017,Almond Croissant (Cardiff),GBR,2.09
218578,16/01/2017,Peach Juice (Glasgow),GBR,3.36
218579,16/01/2017,Tea (Lille),FRA,4.23
218580,16/01/2017,Butter Croissant (Graz),AUT,3.3
218581,16/01/2017,Chicken Fajita Wrap (Munich),DEU,5.38
218582,16/01/2017,Still Water (Potsdam),DEU,4.16
218583,16/01/2017,Ham & Cheese Toastie (London),GBR,3.91
218584,16/01/2017,Chicken Fajita Wrap (Birmingham),GBR,2.67
218585,16/01/2017,Tea (Vancouver),CAN,3.04
218586,16/01/2017,Apple Juice (Berlin),DEU,3.59
218587,16/01/2017,Toast (Melbourne),AUS,1.89
218588,16/01/2017,BLT Sandwich (Melbourne),AUS,3.11
218589,16/01/2017,Chocolate Twist (Stuttgart),DEU,4
218590,16/01/2017,Still Water (London),GBR,4.05
218591,16/01/2017,BLT Sandwich (Potsdam),DEU,2.4
218592,16/01/2017,Orange Juice (Paris),FRA,5.24
218593,16/01/2017,Chicken Salad Sandwich (Dublin),IRL,3.02
218594,16/01/2017,Apple Juice (Toronto),CAN,2.05
218595,16/01/2017,Ham & Cheese Toastie (Potsdam),DEU,3.28
218596,16/01/2017,Ham & Cheese Toastie (Edinburgh),GBR,3.18
218597,16/01/2017,Porridge (Toronto),CAN,2.64
218598,16/01/2017,Orange Juice (London),GBR,3.54
218599,16/01/2017,BLT Sandwich (Seattle),USA,3.55
218600,16/01/2017,Cheese & Pickle Sandwich (Munich),DEU,2.36
218601,16/01/2017,Fruit Box (Katowice),POL,2.71
218602,16/01/2017,Tomato Juice (Austin),USA,4.54
218603,16/01/2017,Orange Juice (Toulouse),FRA,2.4
218604,16/01/2017,Green Tea (Geneva),CHE,3.21
218605,16/01/2017,Chicken Salad Sandwich (Auckland),NZL,2.45
218606,16/01/2017,Tea (Sydney),AUS,4.53
218607,16/01/2017,Chocolate Chip Muffin (Canberra),AUS,3.16
218608,16/01/2017,Apple Juice (Boston),USA,4.52
218609,16/01/2017,Chocolate Twist (Sønderborg),DNK,5.19
218610,16/01/2017,Porridge (Auckland),NZL,3.34
218611,16/01/2017,BLT Sandwich (Stockholm),SWE,2.5
218612,16/01/2017,Tea (Strasbourg),FRA,4.47
218613,16/01/2017,Still Water (Toronto),CAN,4.94
218614,16/01/2017,Coffee (Austin),USA,3.57
218615,16/01/2017,Ham & Cheese Toastie (Copenhagan),DNK,3.16
218616,16/01/2017,Ham & Cheese Toastie (Auckland),NZL,3.94
218617,16/01/2017,Tea (Tromsø),NOR,1.56
218618,16/01/2017,Tuna Melt Panini (Paris),FRA,4.65
218619,16/01/2017,Peach Juice (Gdańsk),POL,2.5
218620,16/01/2017,Tuna Melt Panini (Southampton),GBR,2.67
218621,16/01/2017,Porridge (Gdańsk),POL,2.3
218622,16/01/2017,Lemon & Ginger Tea (Geneva),CHE,4.08
218623,16/01/2017,Chicken Fajita Wrap (Paris),FRA,4.86
218624,16/01/2017,Tomato Juice (Toronto),CAN,4
218625,16/01/2017,Tomato Juice (Canberra),AUS,3.75
218626,16/01/2017,Chicken Salad Sandwich (Madison),USA,1.89
218627,16/01/2017,Porridge (San Francisco),USA,5.15
218628,16/01/2017,Almond Croissant (Katowice),POL,4.26
218629,16/01/2017,Chocolate Chip Muffin (Katowice),POL,2.52
218630,16/01/2017,Ham & Cheese Toastie (Glasgow),GBR,5.37
218631,16/01/2017,Ham & Cheese Toastie (Stuttgart),DEU,3.07
218632,16/01/2017,Peach Juice (Portland),USA,3.84
218633,16/01/2017,Still Water (Cardiff),GBR,2.28
218634,16/01/2017,Almond Croissant (Potsdam),DEU,2.88
218635,16/01/2017,Chocolate Chip Muffin (Galway),IRL,1.97
218636,16/01/2017,Toast (Berlin),DEU,4.67
218637,16/01/2017,Toast (Kirkland),USA,3.57
218638,16/01/2017,Tomato Juice (Sønderborg),DNK,4.92
218639,16/01/2017,Ham & Cheese Toastie (Toronto),CAN,3.41
218640,16/01/2017,Ham & Cheese Toastie (Stuttgart),DEU,4.05
218641,16/01/2017,Lemon & Ginger Tea (Graz),AUT,4.12
218642,16/01/2017,Apple Juice (Stockholm),SWE,3.14
218643,16/01/2017,Tuna Melt Panini (Kirkland),USA,2.21
218644,16/01/2017,Sparkling Water (Vancouver),CAN,3.73
218645,16/01/2017,Apple Juice (Stockholm),SWE,2.96
218646,16/01/2017,Apple Juice (Toulouse),FRA,5.35
218647,16/01/2017,Green Tea (Brussels),BEL,5.19
218648,16/01/2017,Ham & Cheese Toastie (Sønderborg),DNK,4.21
218649,16/01/2017,BLT Sandwich (Boston),USA,2.36
218650,16/01/2017,Chicken Fajita Wrap (Geneva),CHE,2.93
218651,16/01/2017,BLT Sandwich (Hamburg),DEU,2.63
218652,16/01/2017,Coffee (Glasgow),GBR,2.43
218653,16/01/2017,Peach Juice (Geneva),CHE,3.39
218654,16/01/2017,Peach Juice (Sydney),AUS,2.35
218655,16/01/2017,Blueberry Muffin (Boston),USA,3.36
218656,16/01/2017,Tea (Kraków),POL,4.1
218657,16/01/2017,Still Water (Cardiff),GBR,2.91
218658,16/01/2017,BLT Sandwich (Galway),IRL,2.08
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
